date,open,close,high,low,volume
2023-07-28,206.893,209.963,210.913,204.963,188031.000
2023-07-31,213.913,217.663,219.413,213.013,299028.000
2023-08-01,217.313,215.413,219.013,214.413,156152.000
2023-08-02,216.913,216.413,219.403,215.413,141472.000
2023-08-03,215.913,219.053,219.883,215.443,161805.000
2023-08-04,224.913,225.423,229.873,221.023,315697.000
2023-08-07,224.413,226.403,226.853,223.223,149277.000
2023-08-08,225.893,227.053,229.243,224.793,150667.000
2023-08-09,225.413,226.913,227.593,223.053,116847.000
2023-08-10,227.813,226.413,231.243,224.033,140410.000
2023-08-11,228.863,221.413,228.863,221.413,172041.000
2023-08-14,219.113,212.813,219.893,210.123,256932.000
2023-08-15,212.793,211.213,214.513,209.313,146101.000
2023-08-16,211.433,212.513,214.293,210.023,140090.000
2023-08-17,214.903,215.163,216.413,208.793,204428.000
2023-08-18,215.203,215.783,219.033,214.333,167700.000
2023-08-21,213.903,212.873,215.783,212.113,107804.000
2023-08-22,214.713,210.663,215.093,207.423,151889.000
2023-08-23,210.613,207.413,211.813,206.913,118749.000
2023-08-24,208.793,208.863,211.453,206.413,141577.000
2023-08-25,207.843,208.253,209.883,205.723,111851.000
2023-08-28,221.413,210.413,223.873,209.413,223115.000
2023-08-29,211.113,218.413,222.913,210.833,291750.000
2023-08-30,219.313,217.413,221.913,217.413,145916.000
2023-08-31,217.013,216.463,218.413,216.043,96715.000
2023-09-01,216.513,216.313,219.423,214.513,91011.000
2023-09-04,218.123,217.563,218.673,213.313,140524.000
2023-09-05,216.913,216.733,219.413,216.073,115817.000
2023-09-06,215.963,214.333,217.083,212.713,124748.000
2023-09-07,212.913,206.423,213.663,206.423,192661.000
2023-09-08,204.913,202.853,207.113,200.413,164994.000
2023-09-11,202.813,201.443,203.463,199.593,170609.000
2023-09-12,201.913,197.843,202.323,197.453,182312.000
2023-09-13,196.913,196.513,199.063,194.943,151357.000
2023-09-14,193.593,194.843,196.213,192.943,182941.000
2023-09-15,191.913,187.673,193.913,186.513,336800.000
2023-09-18,185.913,192.973,194.603,185.913,265935.000
2023-09-19,192.973,192.233,193.393,190.513,150244.000
2023-09-20,192.913,189.813,193.243,188.593,130875.000
2023-09-21,189.923,186.643,190.863,186.583,162149.000
2023-09-22,185.413,190.843,191.363,185.413,225091.000
2023-09-25,192.933,189.193,193.533,188.623,136054.000
2023-09-26,186.583,184.413,187.263,183.413,202538.000
2023-09-27,186.213,183.573,188.403,182.363,218490.000
2023-09-28,183.913,182.943,186.413,182.493,158095.000
2023-10-09,180.913,175.413,181.193,172.913,337428.000
2023-10-10,177.793,174.633,177.913,174.633,198655.000
2023-10-11,177.783,174.683,178.513,174.013,202482.000
2023-10-12,174.923,175.853,177.713,173.913,242059.000
2023-10-13,173.763,170.513,174.743,169.513,284222.000
2023-10-16,170.253,164.673,170.443,163.823,246836.000
2023-10-17,165.423,165.353,169.213,164.483,215583.000
2023-10-18,165.013,166.213,168.163,163.513,176519.000
2023-10-19,164.323,162.613,165.593,162.193,174542.000
2023-10-20,158.913,160.913,167.603,158.913,300269.000
2023-10-23,160.213,157.173,160.213,155.713,202233.000
2023-10-24,157.913,156.333,159.113,155.213,243795.000
2023-10-25,158.113,155.893,159.413,155.593,215342.000
2023-10-26,153.913,157.983,158.213,148.723,414206.000
2023-10-27,157.763,164.633,165.793,155.933,477953.000
2023-10-30,166.913,167.933,169.793,164.713,322595.000
2023-10-31,166.593,165.513,167.133,164.513,181525.000
2023-11-01,165.703,167.453,170.213,164.413,197273.000
2023-11-02,168.413,165.483,169.793,165.483,137627.000
2023-11-03,165.913,167.353,168.593,164.513,143655.000
2023-11-06,168.483,176.993,177.013,168.363,349684.000
2023-11-07,175.903,171.153,176.023,170.033,260803.000
2023-11-08,170.093,171.753,172.853,169.913,146522.000
2023-11-09,170.543,171.363,172.493,170.443,109971.000
2023-11-10,168.913,168.943,169.883,167.963,116100.000
2023-11-13,171.913,167.763,172.113,166.933,125196.000
2023-11-14,167.763,163.593,168.713,162.913,234883.000
2023-11-15,166.803,164.393,168.503,163.493,238072.000
2023-11-16,165.393,161.063,165.403,160.013,174662.000
2023-11-17,159.763,160.643,161.163,159.403,110840.000
2023-11-20,160.653,160.213,161.713,158.923,124087.000
2023-11-21,161.913,160.523,163.913,159.923,197662.000
2023-11-22,159.463,156.913,161.213,156.913,186886.000
2023-11-23,155.923,157.613,157.613,154.803,157203.000
2023-11-24,156.943,154.913,158.113,154.413,166212.000
2023-11-27,154.203,150.613,154.413,150.513,184220.000
2023-11-28,149.943,151.833,151.883,148.783,202107.000
2023-11-29,150.913,146.763,151.293,146.283,251885.000
2023-11-30,145.133,146.913,148.573,144.403,230272.000
2023-12-01,147.203,145.413,147.613,144.343,169622.000
2023-12-04,143.413,141.563,144.353,141.153,239304.000
2023-12-05,140.063,138.723,142.283,138.563,248077.000
2023-12-06,138.563,142.793,146.773,138.133,367693.000
2023-12-07,141.913,144.403,146.273,141.513,269084.000
2023-12-08,144.913,143.503,146.243,143.033,245020.000
2023-12-11,141.923,145.263,145.603,140.073,214896.000
2023-12-12,143.913,143.543,145.133,142.893,147339.000
2023-12-13,142.463,139.263,143.503,138.623,252594.000
2023-12-14,140.793,136.543,141.403,136.353,227514.000
2023-12-15,137.113,134.913,138.593,134.513,202046.000
2023-12-18,133.023,126.883,133.603,126.193,429129.000
2023-12-19,126.223,128.913,129.893,126.183,251852.000
2023-12-20,129.113,128.363,131.113,128.233,212494.000
2023-12-21,127.483,134.303,135.243,127.483,421315.000
2023-12-22,133.413,136.203,138.323,132.113,280321.000
2023-12-25,135.413,137.453,137.793,134.713,130056.000
2023-12-26,136.883,136.043,137.413,134.653,127673.000
2023-12-27,137.443,134.243,137.913,133.783,173565.000
2023-12-28,134.133,142.903,143.073,133.483,378502.000
2023-12-29,143.893,143.173,144.913,141.913,226838.000
2024-01-02,142.133,136.743,142.443,136.533,214033.000
2024-01-03,136.013,135.713,137.193,134.313,197576.000
2024-01-04,135.413,131.113,135.633,129.683,272418.000
2024-01-05,130.903,130.813,134.643,129.403,210353.000
2024-01-08,130.113,129.913,133.303,128.993,193854.000
2024-01-09,129.873,128.613,131.283,125.663,233916.000
2024-01-10,126.853,130.573,133.023,126.463,232120.000
2024-01-11,130.573,134.733,137.683,128.423,328018.000
2024-01-12,133.913,134.543,137.243,132.113,254622.000
2024-01-15,133.413,131.613,133.613,129.263,172722.000
2024-01-16,131.573,136.863,137.163,130.473,284693.000
2024-01-17,136.773,132.153,136.773,131.663,217615.000
2024-01-18,130.013,134.523,135.113,129.923,307788.000
2024-01-19,133.713,134.813,137.803,133.313,265949.000
2024-01-22,133.413,135.573,139.863,130.563,404888.000
2024-01-23,134.913,133.823,138.713,133.103,323059.000
2024-01-24,134.413,133.393,134.903,129.423,248710.000
2024-01-25,131.913,134.913,135.013,129.623,294796.000
2024-01-26,132.413,129.913,134.393,129.913,271813.000
2024-01-29,129.353,126.933,130.693,126.933,217675.000
2024-01-30,125.413,120.663,127.353,120.313,327274.000
2024-01-31,124.913,131.503,132.873,123.913,595221.000
2024-02-01,131.493,128.933,132.433,128.493,279688.000
