date,open,close,high,low,volume
2023-07-31,1754.555,1727.135,1781.555,1720.555,45379.000
2023-08-01,1724.565,1735.555,1753.505,1724.445,19231.000
2023-08-02,1729.955,1726.555,1736.555,1713.355,18509.000
2023-08-03,1716.555,1725.025,1736.555,1697.055,21543.000
2023-08-04,1734.375,1740.025,1753.075,1728.555,24574.000
2023-08-07,1727.505,1734.485,1744.555,1717.585,23892.000
2023-08-08,1726.585,1736.555,1740.265,1710.635,17736.000
2023-08-09,1736.555,1736.835,1751.555,1729.515,18523.000
2023-08-10,1728.555,1721.555,1735.555,1708.855,18436.000
2023-08-11,1731.555,1680.555,1731.955,1680.435,26786.000
2023-08-14,1656.555,1649.555,1671.535,1642.555,23731.000
2023-08-15,1655.555,1659.535,1664.555,1647.565,14818.000
2023-08-16,1654.135,1666.555,1669.905,1652.555,13184.000
2023-08-17,1652.635,1674.605,1680.555,1648.105,17290.000
2023-08-18,1678.545,1649.145,1681.545,1649.145,17023.000
2023-08-21,1639.555,1637.555,1660.545,1636.625,18912.000
2023-08-22,1647.545,1634.555,1649.115,1617.575,26650.000
2023-08-23,1643.555,1620.555,1646.555,1616.635,19912.000
2023-08-24,1626.175,1662.855,1674.555,1621.555,26055.000
2023-08-25,1655.345,1671.535,1684.325,1652.565,18831.000
2023-08-28,1745.135,1681.525,1745.135,1678.435,41052.000
2023-08-29,1674.555,1697.885,1715.635,1674.555,28950.000
2023-08-30,1714.455,1702.555,1714.555,1690.215,19812.000
2023-08-31,1706.555,1693.555,1706.555,1687.565,14820.000
2023-09-01,1699.385,1697.605,1712.025,1692.585,13145.000
2023-09-04,1709.155,1712.555,1726.495,1700.085,23871.000
2023-09-05,1714.555,1705.255,1714.555,1703.355,15659.000
2023-09-06,1704.555,1707.555,1713.215,1695.565,11121.000
2023-09-07,1699.155,1684.555,1703.445,1677.745,16982.000
2023-09-08,1681.495,1665.055,1681.495,1661.505,12212.000
2023-09-11,1654.555,1668.725,1686.555,1654.555,15926.000
2023-09-12,1673.155,1666.515,1673.535,1662.575,12168.000
2023-09-13,1676.475,1666.465,1676.475,1646.605,19501.000
2023-09-14,1669.085,1665.245,1673.535,1652.555,17505.000
2023-09-15,1665.555,1628.545,1666.335,1627.855,28431.000
2023-09-18,1622.865,1675.755,1676.055,1619.555,32559.000
2023-09-19,1668.755,1673.495,1675.555,1654.555,14990.000
2023-09-20,1668.555,1670.555,1676.555,1664.605,12502.000
2023-09-21,1664.565,1644.945,1668.555,1644.945,19489.000
2023-09-22,1652.185,1695.555,1696.515,1638.965,34390.000
2023-09-25,1694.055,1678.935,1694.555,1673.145,13979.000
2023-09-26,1674.555,1662.555,1681.435,1659.655,15762.000
2023-09-27,1661.555,1660.555,1680.055,1649.355,20880.000
2023-09-28,1671.535,1645.105,1671.535,1644.355,20538.000
2023-10-09,1643.495,1623.555,1643.495,1611.455,29763.000
2023-10-10,1629.445,1616.555,1645.535,1614.555,20284.000
2023-10-11,1631.205,1625.055,1631.205,1614.555,21945.000
2023-10-12,1644.455,1632.555,1644.785,1623.755,14865.000
2023-10-13,1617.435,1597.555,1624.565,1584.745,25028.000
2023-10-16,1597.535,1576.455,1602.555,1569.005,20790.000
2023-10-17,1585.555,1572.555,1585.995,1562.555,14945.000
2023-10-18,1565.355,1574.555,1588.555,1563.735,20318.000
2023-10-19,1546.555,1476.555,1546.585,1472.585,73492.000
2023-10-20,1476.555,1491.555,1501.555,1462.805,45376.000
2023-10-23,1476.525,1490.535,1506.555,1468.155,25234.000
2023-10-24,1494.555,1489.505,1499.915,1467.765,29861.000
2023-10-25,1516.665,1524.055,1544.555,1513.575,36179.000
2023-10-26,1513.555,1518.785,1534.555,1508.565,22386.000
2023-10-27,1510.555,1523.265,1538.435,1507.155,34262.000
2023-10-30,1515.555,1527.555,1535.435,1515.555,24086.000
2023-10-31,1526.555,1531.135,1536.555,1514.405,19859.000
2023-11-01,1696.555,1627.545,1696.555,1620.345,93143.000
2023-11-02,1641.555,1626.055,1641.555,1622.615,27908.000
2023-11-03,1626.555,1657.795,1661.445,1620.555,30176.000
2023-11-06,1666.555,1658.555,1670.345,1647.675,25524.000
2023-11-07,1651.555,1637.725,1656.555,1630.635,19582.000
2023-11-08,1630.605,1644.895,1650.355,1629.425,14546.000
2023-11-09,1636.665,1640.665,1645.555,1629.555,12800.000
2023-11-10,1627.105,1622.395,1634.555,1619.655,16466.000
2023-11-13,1618.835,1610.555,1631.435,1603.535,18370.000
2023-11-14,1610.555,1611.825,1621.545,1606.565,12817.000
2023-11-15,1625.555,1619.485,1629.445,1613.555,18435.000
2023-11-16,1620.555,1606.605,1622.555,1606.605,12558.000
2023-11-17,1598.555,1599.975,1605.555,1584.455,21714.000
2023-11-20,1601.555,1609.055,1616.055,1583.215,18608.000
2023-11-21,1629.975,1636.555,1644.555,1616.655,30098.000
2023-11-22,1629.855,1628.065,1640.905,1627.095,12665.000
2023-11-23,1624.855,1632.555,1634.555,1617.555,11550.000
2023-11-24,1635.555,1623.555,1635.555,1621.555,13085.000
2023-11-27,1619.855,1609.555,1619.855,1601.555,16261.000
2023-11-28,1607.555,1615.595,1620.435,1604.555,14520.000
2023-11-29,1614.555,1621.265,1622.555,1604.555,17149.000
2023-11-30,1623.275,1638.055,1641.315,1617.635,21353.000
2023-12-01,1635.865,1606.835,1636.255,1594.555,33051.000
2023-12-04,1606.835,1597.265,1608.385,1591.835,18440.000
2023-12-05,1595.335,1555.555,1595.435,1554.575,29903.000
2023-12-06,1549.185,1549.555,1566.025,1547.685,23851.000
2023-12-07,1550.555,1546.555,1555.635,1533.855,25042.000
2023-12-08,1546.555,1551.475,1555.395,1538.775,26288.000
2023-12-11,1536.555,1544.555,1550.555,1503.555,36831.000
2023-12-12,1534.155,1556.545,1556.545,1530.555,21011.000
2023-12-13,1551.775,1506.555,1552.275,1503.635,38789.000
2023-12-14,1512.515,1482.455,1516.425,1481.575,40672.000
2023-12-15,1494.785,1491.555,1524.325,1490.565,37093.000
2023-12-18,1486.555,1508.555,1509.885,1481.555,19897.000
2023-12-19,1511.555,1521.555,1526.425,1491.645,22207.000
2023-12-20,1523.661,1515.451,1525.661,1508.661,23092.000
2023-12-21,1505.671,1535.661,1537.981,1505.671,29012.000
2023-12-22,1535.361,1536.311,1544.761,1523.671,21667.000
2023-12-25,1536.661,1537.661,1544.261,1533.661,12471.000
2023-12-26,1538.161,1535.661,1540.561,1523.161,14771.000
2023-12-27,1533.661,1532.721,1542.811,1526.661,16056.000
2023-12-28,1536.651,1590.651,1593.651,1532.721,38338.000
2023-12-29,1585.661,1591.661,1615.241,1585.661,27539.000
2024-01-02,1580.661,1550.671,1583.851,1543.761,32156.000
2024-01-03,1546.771,1559.661,1560.881,1541.991,20229.000
2024-01-04,1558.661,1534.661,1558.661,1528.591,21551.000
2024-01-05,1526.991,1529.021,1544.321,1517.771,20243.000
2024-01-08,1526.661,1509.651,1527.661,1505.671,25586.000
2024-01-09,1506.671,1506.661,1517.981,1500.731,24412.000
2024-01-10,1506.761,1507.161,1525.121,1503.661,17351.000
2024-01-11,1505.761,1512.231,1523.601,1503.721,16441.000
2024-01-12,1505.631,1508.721,1516.921,1505.061,11603.000
2024-01-15,1500.661,1505.661,1520.631,1500.111,17854.000
2024-01-16,1504.161,1505.091,1512.661,1490.601,25903.000
2024-01-17,1495.661,1442.661,1501.141,1442.661,51633.000
2024-01-18,1439.661,1476.531,1478.461,1421.211,60440.000
2024-01-19,1474.531,1500.661,1503.671,1466.541,46378.000
2024-01-22,1494.661,1507.661,1508.661,1484.541,46946.000
2024-01-23,1497.671,1484.661,1505.611,1474.661,34835.000
2024-01-24,1494.661,1491.661,1499.501,1469.221,33216.000
2024-01-25,1492.481,1503.661,1506.661,1487.661,31206.000
2024-01-26,1496.021,1502.981,1509.761,1488.661,26955.000
2024-01-29,1505.961,1515.661,1526.241,1505.951,31421.000
2024-01-30,1515.641,1478.661,1515.641,1475.661,30866.000
2024-01-31,1478.661,1470.571,1485.631,1463.791,29649.000
2024-02-01,1471.161,1475.691,1489.551,1466.661,26485.000
2024-02-02,1480.661,1461.661,1493.441,1446.661,39382.000
2024-02-05,1461.661,1495.671,1503.101,1460.911,53130.000
2024-02-06,1495.671,1541.661,1551.141,1491.761,52472.000
2024-02-07,1546.691,1576.651,1580.251,1527.271,52601.000
2024-02-08,1585.671,1571.661,1590.661,1550.661,46757.000
2024-02-19,1603.531,1561.091,1603.591,1553.661,36977.000
2024-02-20,1563.021,1535.661,1563.021,1522.221,34470.000
2024-02-21,1531.681,1583.321,1596.661,1527.661,46154.000
2024-02-22,1573.161,1584.041,1588.671,1566.191,22794.000
2024-02-23,1576.771,1579.751,1590.041,1565.681,27306.000
2024-02-26,1573.661,1560.641,1574.401,1550.681,27318.000
2024-02-27,1548.661,1555.161,1558.581,1543.661,22080.000
2024-02-28,1554.581,1547.211,1562.231,1539.671,31867.000
2024-02-29,1547.211,1560.661,1562.161,1544.861,24758.000
2024-03-01,1555.661,1550.721,1560.631,1542.341,26868.000
2024-03-04,1544.661,1541.961,1546.651,1535.711,26485.000
2024-03-05,1536.471,1560.761,1562.661,1532.341,36238.000
2024-03-06,1556.661,1546.211,1560.661,1543.681,22142.000
2024-03-07,1545.661,1549.291,1555.461,1543.661,21599.000
2024-03-08,1546.221,1537.091,1552.341,1535.711,22156.000
2024-03-11,1540.661,1560.151,1564.541,1538.841,29895.000
2024-03-12,1559.601,1610.661,1614.761,1556.161,54227.000
2024-03-13,1605.631,1593.111,1613.661,1585.761,26500.000
2024-03-14,1584.661,1582.291,1600.501,1577.161,19405.000
2024-03-15,1578.161,1583.151,1598.061,1577.661,17834.000
2024-03-18,1580.661,1573.921,1585.511,1564.661,26055.000
2024-03-19,1568.661,1573.681,1585.601,1558.771,23948.000
2024-03-20,1569.021,1575.261,1579.341,1565.891,15249.000
2024-03-21,1573.761,1574.661,1584.661,1570.161,16596.000
2024-03-22,1570.691,1567.011,1574.651,1553.661,25456.000
2024-03-25,1564.201,1554.671,1564.431,1546.241,24473.000
2024-03-26,1553.121,1574.951,1578.461,1553.121,28069.000
2024-03-27,1570.661,1566.661,1577.661,1564.661,18113.000
2024-03-28,1560.661,1567.301,1583.661,1558.861,24642.000
